"subject" "activity" "variabletype" "description" "domain" "acceleration" "instrument" "jerk" "statistic" "axis" "mean"
"7078" 18 "LAYING" 16 "tBodyAccJerk-std()-X" "Time" "body" "Accelerometer" "jerk" "standard Deviation" "X" -0.985921071076923
"7079" 18 "LAYING" 17 "tBodyAccJerk-std()-Y" "Time" "body" "Accelerometer" "jerk" "standard Deviation" "Y" -0.985554339384615
"7080" 18 "LAYING" 18 "tBodyAccJerk-std()-Z" "Time" "body" "Accelerometer" "jerk" "standard Deviation" "Z" -0.990660246153846
"7081" 18 "LAYING" 19 "tBodyGyro-mean()-X" "Time" "body" "Gyroscope" "nojerk" "mean" "X" -0.02517618068
"7082" 18 "LAYING" 20 "tBodyGyro-mean()-Y" "Time" "body" "Gyroscope" "nojerk" "mean" "Y" -0.0837587308153846
"7083" 18 "LAYING" 21 "tBodyGyro-mean()-Z" "Time" "body" "Gyroscope" "nojerk" "mean" "Z" 0.0937781948153846
"7084" 18 "LAYING" 22 "tBodyGyro-std()-X" "Time" "body" "Gyroscope" "nojerk" "standard Deviation" "X" -0.992872598
"7085" 18 "LAYING" 23 "tBodyGyro-std()-Y" "Time" "body" "Gyroscope" "nojerk" "standard Deviation" "Y" -0.984202872923077
"7086" 18 "LAYING" 24 "tBodyGyro-std()-Z" "Time" "body" "Gyroscope" "nojerk" "standard Deviation" "Z" -0.985108386307692
"7087" 18 "LAYING" 25 "tBodyGyroJerk-mean()-X" "Time" "body" "Gyroscope" "jerk" "mean" "X" -0.0997154236307692
"7088" 18 "LAYING" 26 "tBodyGyroJerk-mean()-Y" "Time" "body" "Gyroscope" "jerk" "mean" "Y" -0.0393440191846154
"7089" 18 "LAYING" 27 "tBodyGyroJerk-mean()-Z" "Time" "body" "Gyroscope" "jerk" "mean" "Z" -0.0593135986615385
"7090" 18 "LAYING" 28 "tBodyGyroJerk-std()-X" "Time" "body" "Gyroscope" "jerk" "standard Deviation" "X" -0.996104441384615
"7091" 18 "LAYING" 29 "tBodyGyroJerk-std()-Y" "Time" "body" "Gyroscope" "jerk" "standard Deviation" "Y" -0.990547638769231
"7092" 18 "LAYING" 30 "tBodyGyroJerk-std()-Z" "Time" "body" "Gyroscope" "jerk" "standard Deviation" "Z" -0.992548101846154
"7093" 18 "LAYING" 31 "tBodyAccMag-mean()" "Time" "body" "Accelerometer" "nojerk" "mean" "Magnitude" -0.986456241538462
"7094" 18 "LAYING" 32 "tBodyAccMag-std()" "Time" "body" "Accelerometer" "nojerk" "standard Deviation" "Magnitude" -0.986464542615385
"7095" 18 "LAYING" 33 "tGravityAccMag-mean()" "Time" "gravity" "Accelerometer" "nojerk" "mean" "Magnitude" -0.986456241538462
"7096" 18 "LAYING" 34 "tGravityAccMag-std()" "Time" "gravity" "Accelerometer" "nojerk" "standard Deviation" "Magnitude" -0.986464542615385
"7097" 18 "LAYING" 35 "tBodyAccJerkMag-mean()" "Time" "body" "Accelerometer" "jerk" "mean" "Magnitude" -0.98832154
"7098" 18 "LAYING" 36 "tBodyAccJerkMag-std()" "Time" "body" "Accelerometer" "jerk" "standard Deviation" "Magnitude" -0.989526277538462
"7099" 18 "LAYING" 37 "tBodyGyroMag-mean()" "Time" "body" "Gyroscope" "nojerk" "mean" "Magnitude" -0.980740846769231
"7100" 18 "LAYING" 38 "tBodyGyroMag-std()" "Time" "body" "Gyroscope" "nojerk" "standard Deviation" "Magnitude" -0.980560877846154
"7101" 18 "LAYING" 39 "tBodyGyroJerkMag-mean()" "Time" "body" "Gyroscope" "jerk" "mean" "Magnitude" -0.993095122615385
"7102" 18 "LAYING" 40 "tBodyGyroJerkMag-std()" "Time" "body" "Gyroscope" "jerk" "standard Deviation" "Magnitude" -0.992153054
"7103" 18 "LAYING" 41 "fBodyAcc-mean()-X" "Frequency" "body" "Accelerometer" "nojerk" "mean" "X" -0.985179972153846
"7104" 18 "LAYING" 42 "fBodyAcc-mean()-Y" "Frequency" "body" "Accelerometer" "nojerk" "mean" "Y" -0.984909884615385
"7105" 18 "LAYING" 43 "fBodyAcc-mean()-Z" "Frequency" "body" "Accelerometer" "nojerk" "mean" "Z" -0.988606906307692
"7106" 18 "LAYING" 44 "fBodyAcc-std()-X" "Frequency" "body" "Accelerometer" "nojerk" "standard Deviation" "X" -0.984321858307692
"7107" 18 "LAYING" 45 "fBodyAcc-std()-Y" "Frequency" "body" "Accelerometer" "nojerk" "standard Deviation" "Y" -0.986746450769231
"7108" 18 "LAYING" 46 "fBodyAcc-std()-Z" "Frequency" "body" "Accelerometer" "nojerk" "standard Deviation" "Z" -0.987224804307692
"7109" 18 "LAYING" 47 "fBodyAccJerk-mean()-X" "Frequency" "body" "Accelerometer" "jerk" "mean" "X" -0.986404709384615
"7110" 18 "LAYING" 48 "fBodyAccJerk-mean()-Y" "Frequency" "body" "Accelerometer" "jerk" "mean" "Y" -0.985865325230769
"7111" 18 "LAYING" 49 "fBodyAccJerk-mean()-Z" "Frequency" "body" "Accelerometer" "jerk" "mean" "Z" -0.989116865846154
"7112" 18 "LAYING" 50 "fBodyAccJerk-std()-X" "Frequency" "body" "Accelerometer" "jerk" "standard Deviation" "X" -0.986641245846154
"7113" 18 "LAYING" 51 "fBodyAccJerk-std()-Y" "Frequency" "body" "Accelerometer" "jerk" "standard Deviation" "Y" -0.986210701230769
"7114" 18 "LAYING" 52 "fBodyAccJerk-std()-Z" "Frequency" "body" "Accelerometer" "jerk" "standard Deviation" "Z" -0.990744752923077
"7115" 18 "LAYING" 53 "fBodyGyro-mean()-X" "Frequency" "body" "Gyroscope" "nojerk" "mean" "X" -0.992436927692308
"7116" 18 "LAYING" 54 "fBodyGyro-mean()-Y" "Frequency" "body" "Gyroscope" "nojerk" "mean" "Y" -0.985611171384615
"7117" 18 "LAYING" 55 "fBodyGyro-mean()-Z" "Frequency" "body" "Gyroscope" "nojerk" "mean" "Z" -0.984999291538462
"7118" 18 "LAYING" 56 "fBodyGyro-std()-X" "Frequency" "body" "Gyroscope" "nojerk" "standard Deviation" "X" -0.993019371692308
"7119" 18 "LAYING" 57 "fBodyGyro-std()-Y" "Frequency" "body" "Gyroscope" "nojerk" "standard Deviation" "Y" -0.983457774923077
"7120" 18 "LAYING" 58 "fBodyGyro-std()-Z" "Frequency" "body" "Gyroscope" "nojerk" "standard Deviation" "Z" -0.986483048153846
"7121" 18 "LAYING" 59 "fBodyAccMag-mean()" "Frequency" "body" "Accelerometer" "nojerk" "mean" "Magnitude" -0.986788412
"7122" 18 "LAYING" 60 "fBodyAccMag-std()" "Frequency" "body" "Accelerometer" "nojerk" "standard Deviation" "Magnitude" -0.987648484461539
"7123" 18 "LAYING" 61 "fBodyBodyAccJerkMag-mean()" "Frequency" "body" "Accelerometer" "jerk" "mean" "Magnitude" -0.988548418307692
"7124" 18 "LAYING" 62 "fBodyBodyAccJerkMag-std()" "Frequency" "body" "Accelerometer" "jerk" "standard Deviation" "Magnitude" -0.989710656769231
"7125" 18 "LAYING" 63 "fBodyBodyGyroMag-mean()" "Frequency" "body" "Gyroscope" "nojerk" "mean" "Magnitude" -0.984329092153846
"7126" 18 "LAYING" 64 "fBodyBodyGyroMag-std()" "Frequency" "body" "Gyroscope" "nojerk" "standard Deviation" "Magnitude" -0.981468841692308
"7127" 18 "LAYING" 65 "fBodyBodyGyroJerkMag-mean()" "Frequency" "body" "Gyroscope" "jerk" "mean" "Magnitude" -0.991901007538462
"7128" 18 "LAYING" 66 "fBodyBodyGyroJerkMag-std()" "Frequency" "body" "Gyroscope" "jerk" "standard Deviation" "Magnitude" -0.992737961692308
"7129" 19 "WALKING" 1 "tBodyAcc-mean()-X" "Time" "body" "Accelerometer" "nojerk" "mean" "X" 0.273931172307692
"7130" 19 "WALKING" 2 "tBodyAcc-mean()-Y" "Time" "body" "Accelerometer" "nojerk" "mean" "Y" -0.0191773587903846
"7131" 19 "WALKING" 3 "tBodyAcc-mean()-Z" "Time" "body" "Accelerometer" "nojerk" "mean" "Z" -0.122736673192308
"7132" 19 "WALKING" 4 "tBodyAcc-std()-X" "Time" "body" "Accelerometer" "nojerk" "standard Deviation" "X" -0.0489049407963462
"7133" 19 "WALKING" 5 "tBodyAcc-std()-Y" "Time" "body" "Accelerometer" "nojerk" "standard Deviation" "Y" 0.181801561185577
"7134" 19 "WALKING" 6 "tBodyAcc-std()-Z" "Time" "body" "Accelerometer" "nojerk" "standard Deviation" "Z" -0.13947794235
"7135" 19 "WALKING" 7 "tGravityAcc-mean()-X" "Time" "gravity" "Accelerometer" "nojerk" "mean" "X" 0.935222559230769
"7136" 19 "WALKING" 8 "tGravityAcc-mean()-Y" "Time" "gravity" "Accelerometer" "nojerk" "mean" "Y" -0.2233381
"7137" 19 "WALKING" 9 "tGravityAcc-mean()-Z" "Time" "gravity" "Accelerometer" "nojerk" "mean" "Z" -0.0898428797307692
"7138" 19 "WALKING" 10 "tGravityAcc-std()-X" "Time" "gravity" "Accelerometer" "nojerk" "standard Deviation" "X" -0.9698614625
"7139" 19 "WALKING" 11 "tGravityAcc-std()-Y" "Time" "gravity" "Accelerometer" "nojerk" "standard Deviation" "Y" -0.958651200384615
"7140" 19 "WALKING" 12 "tGravityAcc-std()-Z" "Time" "gravity" "Accelerometer" "nojerk" "standard Deviation" "Z" -0.929187930961539
"7141" 19 "WALKING" 13 "tBodyAccJerk-mean()-X" "Time" "body" "Accelerometer" "jerk" "mean" "X" 0.0822246284461538
"7142" 19 "WALKING" 14 "tBodyAccJerk-mean()-Y" "Time" "body" "Accelerometer" "jerk" "mean" "Y" 0.0144113482019523
"7143" 19 "WALKING" 15 "tBodyAccJerk-mean()-Z" "Time" "body" "Accelerometer" "jerk" "mean" "Z" -0.0327528722288462
"7144" 19 "WALKING" 16 "tBodyAccJerk-std()-X" "Time" "body" "Accelerometer" "jerk" "standard Deviation" "X" 0.110306729315577
"7145" 19 "WALKING" 17 "tBodyAccJerk-std()-Y" "Time" "body" "Accelerometer" "jerk" "standard Deviation" "Y" 0.0809271194038462
"7146" 19 "WALKING" 18 "tBodyAccJerk-std()-Z" "Time" "body" "Accelerometer" "jerk" "standard Deviation" "Z" -0.179390497475
"7147" 19 "WALKING" 19 "tBodyGyro-mean()-X" "Time" "body" "Gyroscope" "nojerk" "mean" "X" -0.0274970979894231
"7148" 19 "WALKING" 20 "tBodyGyro-mean()-Y" "Time" "body" "Gyroscope" "nojerk" "mean" "Y" -0.0751569333730769
"7149" 19 "WALKING" 21 "tBodyGyro-mean()-Z" "Time" "body" "Gyroscope" "nojerk" "mean" "Z" 0.0798106981923077
"7150" 19 "WALKING" 22 "tBodyGyro-std()-X" "Time" "body" "Gyroscope" "nojerk" "standard Deviation" "X" -0.0264357957923077
"7151" 19 "WALKING" 23 "tBodyGyro-std()-Y" "Time" "body" "Gyroscope" "nojerk" "standard Deviation" "Y" -0.114406108840577
"7152" 19 "WALKING" 24 "tBodyGyro-std()-Z" "Time" "body" "Gyroscope" "nojerk" "standard Deviation" "Z" -0.104202986482692
"7153" 19 "WALKING" 25 "tBodyGyroJerk-mean()-X" "Time" "body" "Gyroscope" "jerk" "mean" "X" -0.0832353261384615
"7154" 19 "WALKING" 26 "tBodyGyroJerk-mean()-Y" "Time" "body" "Gyroscope" "jerk" "mean" "Y" -0.0307128442115385
"7155" 19 "WALKING" 27 "tBodyGyroJerk-mean()-Z" "Time" "body" "Gyroscope" "jerk" "mean" "Z" -0.0603091962115385
"7156" 19 "WALKING" 28 "tBodyGyroJerk-std()-X" "Time" "body" "Gyroscope" "jerk" "standard Deviation" "X" 0.0801186523134615
"7157" 19 "WALKING" 29 "tBodyGyroJerk-std()-Y" "Time" "body" "Gyroscope" "jerk" "standard Deviation" "Y" -0.291594827626923
"7158" 19 "WALKING" 30 "tBodyGyroJerk-std()-Z" "Time" "body" "Gyroscope" "jerk" "standard Deviation" "Z" -0.213494065344231
"7159" 19 "WALKING" 31 "tBodyAccMag-mean()" "Time" "body" "Accelerometer" "nojerk" "mean" "Magnitude" 0.0648173438653846
"7160" 19 "WALKING" 32 "tBodyAccMag-std()" "Time" "body" "Accelerometer" "nojerk" "standard Deviation" "Magnitude" -0.0993927171359615
"7161" 19 "WALKING" 33 "tGravityAccMag-mean()" "Time" "gravity" "Accelerometer" "nojerk" "mean" "Magnitude" 0.0648173438653846
"7162" 19 "WALKING" 34 "tGravityAccMag-std()" "Time" "gravity" "Accelerometer" "nojerk" "standard Deviation" "Magnitude" -0.0993927171359615
"7163" 19 "WALKING" 35 "tBodyAccJerkMag-mean()" "Time" "body" "Accelerometer" "jerk" "mean" "Magnitude" 0.109450990201923
"7164" 19 "WALKING" 36 "tBodyAccJerkMag-std()" "Time" "body" "Accelerometer" "jerk" "standard Deviation" "Magnitude" 0.0356558788076923
"7165" 19 "WALKING" 37 "tBodyGyroMag-mean()" "Time" "body" "Gyroscope" "nojerk" "mean" "Magnitude" 0.100045071430769
"7166" 19 "WALKING" 38 "tBodyGyroMag-std()" "Time" "body" "Gyroscope" "nojerk" "standard Deviation" "Magnitude" -0.0218463165461538
"7167" 19 "WALKING" 39 "tBodyGyroJerkMag-mean()" "Time" "body" "Gyroscope" "jerk" "mean" "Magnitude" -0.164699977592308
"7168" 19 "WALKING" 40 "tBodyGyroJerkMag-std()" "Time" "body" "Gyroscope" "jerk" "standard Deviation" "Magnitude" -0.271487480103846
"7169" 19 "WALKING" 41 "fBodyAcc-mean()-X" "Frequency" "body" "Accelerometer" "nojerk" "mean" "X" -0.0299815666923077
"7170" 19 "WALKING" 42 "fBodyAcc-mean()-Y" "Frequency" "body" "Accelerometer" "nojerk" "mean" "Y" 0.169258575663077
"7171" 19 "WALKING" 43 "fBodyAcc-mean()-Z" "Frequency" "body" "Accelerometer" "nojerk" "mean" "Z" -0.104423357596154
"7172" 19 "WALKING" 44 "fBodyAcc-std()-X" "Frequency" "body" "Accelerometer" "nojerk" "standard Deviation" "X" -0.0578820787019231
"7173" 19 "WALKING" 45 "fBodyAcc-std()-Y" "Frequency" "body" "Accelerometer" "nojerk" "standard Deviation" "Y" 0.112615077990385
"7174" 19 "WALKING" 46 "fBodyAcc-std()-Z" "Frequency" "body" "Accelerometer" "nojerk" "standard Deviation" "Z" -0.233872331063462
"7175" 19 "WALKING" 47 "fBodyAccJerk-mean()-X" "Frequency" "body" "Accelerometer" "jerk" "mean" "X" 0.0336380997853846
"7176" 19 "WALKING" 48 "fBodyAccJerk-mean()-Y" "Frequency" "body" "Accelerometer" "jerk" "mean" "Y" 0.0107318703980769
"7177" 19 "WALKING" 49 "fBodyAccJerk-mean()-Z" "Frequency" "body" "Accelerometer" "jerk" "mean" "Z" -0.129367902596154
"7178" 19 "WALKING" 50 "fBodyAccJerk-std()-X" "Frequency" "body" "Accelerometer" "jerk" "standard Deviation" "X" 0.0908366492173077
"7179" 19 "WALKING" 51 "fBodyAccJerk-std()-Y" "Frequency" "body" "Accelerometer" "jerk" "standard Deviation" "Y" 0.0854010732076923
"7180" 19 "WALKING" 52 "fBodyAccJerk-std()-Z" "Frequency" "body" "Accelerometer" "jerk" "standard Deviation" "Z" -0.227829841936346
"7181" 19 "WALKING" 53 "fBodyGyro-mean()-X" "Frequency" "body" "Gyroscope" "nojerk" "mean" "X" 0.228142361865385
"7182" 19 "WALKING" 54 "fBodyGyro-mean()-Y" "Frequency" "body" "Gyroscope" "nojerk" "mean" "Y" -0.0973549846596154
"7183" 19 "WALKING" 55 "fBodyGyro-mean()-Z" "Frequency" "body" "Gyroscope" "nojerk" "mean" "Z" -0.01050470716
"7184" 19 "WALKING" 56 "fBodyGyro-std()-X" "Frequency" "body" "Gyroscope" "nojerk" "standard Deviation" "X" -0.108388809533846
"7185" 19 "WALKING" 57 "fBodyGyro-std()-Y" "Frequency" "body" "Gyroscope" "nojerk" "standard Deviation" "Y" -0.133010285461538
"7186" 19 "WALKING" 58 "fBodyGyro-std()-Z" "Frequency" "body" "Gyroscope" "nojerk" "standard Deviation" "Z" -0.220271190807692
"7187" 19 "WALKING" 59 "fBodyAccMag-mean()" "Frequency" "body" "Accelerometer" "nojerk" "mean" "Magnitude" 0.0322272296217308
"7188" 19 "WALKING" 60 "fBodyAccMag-std()" "Frequency" "body" "Accelerometer" "nojerk" "standard Deviation" "Magnitude" -0.324793406057692
"7189" 19 "WALKING" 61 "fBodyBodyAccJerkMag-mean()" "Frequency" "body" "Accelerometer" "jerk" "mean" "Magnitude" 0.0730179928688462
"7190" 19 "WALKING" 62 "fBodyBodyAccJerkMag-std()" "Frequency" "body" "Accelerometer" "jerk" "standard Deviation" "Magnitude" -0.0222869586038462
"7191" 19 "WALKING" 63 "fBodyBodyGyroMag-mean()" "Frequency" "body" "Gyroscope" "nojerk" "mean" "Magnitude" -0.0952460452365385
"7192" 19 "WALKING" 64 "fBodyBodyGyroMag-std()" "Frequency" "body" "Gyroscope" "nojerk" "standard Deviation" "Magnitude" -0.141598402309615
"7193" 19 "WALKING" 65 "fBodyBodyGyroJerkMag-mean()" "Frequency" "body" "Gyroscope" "jerk" "mean" "Magnitude" -0.262442822846154
"7194" 19 "WALKING" 66 "fBodyBodyGyroJerkMag-std()" "Frequency" "body" "Gyroscope" "jerk" "standard Deviation" "Magnitude" -0.336148733
"7195" 19 "WALKING_UPSTAIRS" 1 "tBodyAcc-mean()-X" "Time" "body" "Accelerometer" "nojerk" "mean" "X" 0.242118808925
"7196" 19 "WALKING_UPSTAIRS" 2 "tBodyAcc-mean()-Y" "Time" "body" "Accelerometer" "nojerk" "mean" "Y" -0.0303986615775
"7197" 19 "WALKING_UPSTAIRS" 3 "tBodyAcc-mean()-Z" "Time" "body" "Accelerometer" "nojerk" "mean" "Z" -0.151054607725
"7198" 19 "WALKING_UPSTAIRS" 4 "tBodyAcc-std()-X" "Time" "body" "Accelerometer" "nojerk" "standard Deviation" "X" -0.1287420952375
"7199" 19 "WALKING_UPSTAIRS" 5 "tBodyAcc-std()-Y" "Time" "body" "Accelerometer" "nojerk" "standard Deviation" "Y" 0.176349922525
"7200" 19 "WALKING_UPSTAIRS" 6 "tBodyAcc-std()-Z" "Time" "body" "Accelerometer" "nojerk" "standard Deviation" "Z" -0.1904685504575
"7201" 19 "WALKING_UPSTAIRS" 7 "tGravityAcc-mean()-X" "Time" "gravity" "Accelerometer" "nojerk" "mean" "X" 0.8294283725
"7202" 19 "WALKING_UPSTAIRS" 8 "tGravityAcc-mean()-Y" "Time" "gravity" "Accelerometer" "nojerk" "mean" "Y" -0.3871007085
"7203" 19 "WALKING_UPSTAIRS" 9 "tGravityAcc-mean()-Z" "Time" "gravity" "Accelerometer" "nojerk" "mean" "Z" -0.2210087627
"7204" 19 "WALKING_UPSTAIRS" 10 "tGravityAcc-std()-X" "Time" "gravity" "Accelerometer" "nojerk" "standard Deviation" "X" -0.916495992
"7205" 19 "WALKING_UPSTAIRS" 11 "tGravityAcc-std()-Y" "Time" "gravity" "Accelerometer" "nojerk" "standard Deviation" "Y" -0.9010448505
"7206" 19 "WALKING_UPSTAIRS" 12 "tGravityAcc-std()-Z" "Time" "gravity" "Accelerometer" "nojerk" "standard Deviation" "Z" -0.83693567475
"7207" 19 "WALKING_UPSTAIRS" 13 "tBodyAccJerk-mean()-X" "Time" "body" "Accelerometer" "jerk" "mean" "X" 0.08315450836225
"7208" 19 "WALKING_UPSTAIRS" 14 "tBodyAccJerk-mean()-Y" "Time" "body" "Accelerometer" "jerk" "mean" "Y" 0.056818586275
"7209" 19 "WALKING_UPSTAIRS" 15 "tBodyAccJerk-mean()-Z" "Time" "body" "Accelerometer" "jerk" "mean" "Z" 0.0316681980575
"7210" 19 "WALKING_UPSTAIRS" 16 "tBodyAccJerk-std()-X" "Time" "body" "Accelerometer" "jerk" "standard Deviation" "X" -0.1742790558
"7211" 19 "WALKING_UPSTAIRS" 17 "tBodyAccJerk-std()-Y" "Time" "body" "Accelerometer" "jerk" "standard Deviation" "Y" -0.0128865483575
"7212" 19 "WALKING_UPSTAIRS" 18 "tBodyAccJerk-std()-Z" "Time" "body" "Accelerometer" "jerk" "standard Deviation" "Z" -0.4442822275
"7213" 19 "WALKING_UPSTAIRS" 19 "tBodyGyro-mean()-X" "Time" "body" "Gyroscope" "nojerk" "mean" "X" 0.0388537087875
"7214" 19 "WALKING_UPSTAIRS" 20 "tBodyGyro-mean()-Y" "Time" "body" "Gyroscope" "nojerk" "mean" "Y" -0.134514320575
"7215" 19 "WALKING_UPSTAIRS" 21 "tBodyGyro-mean()-Z" "Time" "body" "Gyroscope" "nojerk" "mean" "Z" -0.000233248224999999
"7216" 19 "WALKING_UPSTAIRS" 22 "tBodyGyro-std()-X" "Time" "body" "Gyroscope" "nojerk" "standard Deviation" "X" -0.4068000325
"7217" 19 "WALKING_UPSTAIRS" 23 "tBodyGyro-std()-Y" "Time" "body" "Gyroscope" "nojerk" "standard Deviation" "Y" -0.17263322355
"7218" 19 "WALKING_UPSTAIRS" 24 "tBodyGyro-std()-Z" "Time" "body" "Gyroscope" "nojerk" "standard Deviation" "Z" -0.110117174875
"7219" 19 "WALKING_UPSTAIRS" 25 "tBodyGyroJerk-mean()-X" "Time" "body" "Gyroscope" "jerk" "mean" "X" -0.1018063044
"7220" 19 "WALKING_UPSTAIRS" 26 "tBodyGyroJerk-mean()-Y" "Time" "body" "Gyroscope" "jerk" "mean" "Y" -0.0346288461475
"7221" 19 "WALKING_UPSTAIRS" 27 "tBodyGyroJerk-mean()-Z" "Time" "body" "Gyroscope" "jerk" "mean" "Z" -0.0533545875525
"7222" 19 "WALKING_UPSTAIRS" 28 "tBodyGyroJerk-std()-X" "Time" "body" "Gyroscope" "jerk" "standard Deviation" "X" -0.23937641116
"7223" 19 "WALKING_UPSTAIRS" 29 "tBodyGyroJerk-std()-Y" "Time" "body" "Gyroscope" "jerk" "standard Deviation" "Y" -0.49212221875
"7224" 19 "WALKING_UPSTAIRS" 30 "tBodyGyroJerk-std()-Z" "Time" "body" "Gyroscope" "jerk" "standard Deviation" "Z" -0.3754149830025
"7225" 19 "WALKING_UPSTAIRS" 31 "tBodyAccMag-mean()" "Time" "body" "Accelerometer" "nojerk" "mean" "Magnitude" 0.01738119347275
"7226" 19 "WALKING_UPSTAIRS" 32 "tBodyAccMag-std()" "Time" "body" "Accelerometer" "nojerk" "standard Deviation" "Magnitude" -0.177666828025
"7227" 19 "WALKING_UPSTAIRS" 33 "tGravityAccMag-mean()" "Time" "gravity" "Accelerometer" "nojerk" "mean" "Magnitude" 0.01738119347275
"7228" 19 "WALKING_UPSTAIRS" 34 "tGravityAccMag-std()" "Time" "gravity" "Accelerometer" "nojerk" "standard Deviation" "Magnitude" -0.177666828025
"7229" 19 "WALKING_UPSTAIRS" 35 "tBodyAccJerkMag-mean()" "Time" "body" "Accelerometer" "jerk" "mean" "Magnitude" -0.114189605875
"7230" 19 "WALKING_UPSTAIRS" 36 "tBodyAccJerkMag-std()" "Time" "body" "Accelerometer" "jerk" "standard Deviation" "Magnitude" -0.284060693125
"7231" 19 "WALKING_UPSTAIRS" 37 "tBodyGyroMag-mean()" "Time" "body" "Gyroscope" "nojerk" "mean" "Magnitude" -0.06161577145
"7232" 19 "WALKING_UPSTAIRS" 38 "tBodyGyroMag-std()" "Time" "body" "Gyroscope" "nojerk" "standard Deviation" "Magnitude" -0.26440144275
"7233" 19 "WALKING_UPSTAIRS" 39 "tBodyGyroJerkMag-mean()" "Time" "body" "Gyroscope" "jerk" "mean" "Magnitude" -0.372790526575
"7234" 19 "WALKING_UPSTAIRS" 40 "tBodyGyroJerkMag-std()" "Time" "body" "Gyroscope" "jerk" "standard Deviation" "Magnitude" -0.50740029025
"7235" 19 "WALKING_UPSTAIRS" 41 "fBodyAcc-mean()-X" "Frequency" "body" "Accelerometer" "nojerk" "mean" "X" -0.15687949467775
"7236" 19 "WALKING_UPSTAIRS" 42 "fBodyAcc-mean()-Y" "Frequency" "body" "Accelerometer" "nojerk" "mean" "Y" 0.111818164225
"7237" 19 "WALKING_UPSTAIRS" 43 "fBodyAcc-mean()-Z" "Frequency" "body" "Accelerometer" "nojerk" "mean" "Z" -0.2196444734075
"7238" 19 "WALKING_UPSTAIRS" 44 "fBodyAcc-std()-X" "Frequency" "body" "Accelerometer" "nojerk" "standard Deviation" "X" -0.11993477534
"7239" 19 "WALKING_UPSTAIRS" 45 "fBodyAcc-std()-Y" "Frequency" "body" "Accelerometer" "nojerk" "standard Deviation" "Y" 0.13255758081125
"7240" 19 "WALKING_UPSTAIRS" 46 "fBodyAcc-std()-Z" "Frequency" "body" "Accelerometer" "nojerk" "standard Deviation" "Z" -0.2399806950525
"7241" 19 "WALKING_UPSTAIRS" 47 "fBodyAccJerk-mean()-X" "Frequency" "body" "Accelerometer" "jerk" "mean" "X" -0.2053226461925
"7242" 19 "WALKING_UPSTAIRS" 48 "fBodyAccJerk-mean()-Y" "Frequency" "body" "Accelerometer" "jerk" "mean" "Y" -0.073928372175
"7243" 19 "WALKING_UPSTAIRS" 49 "fBodyAccJerk-mean()-Z" "Frequency" "body" "Accelerometer" "jerk" "mean" "Z" -0.3806571232
"7244" 19 "WALKING_UPSTAIRS" 50 "fBodyAccJerk-std()-X" "Frequency" "body" "Accelerometer" "jerk" "standard Deviation" "X" -0.2172651781
"7245" 19 "WALKING_UPSTAIRS" 51 "fBodyAccJerk-std()-Y" "Frequency" "body" "Accelerometer" "jerk" "standard Deviation" "Y" -0.0131695876025
"7246" 19 "WALKING_UPSTAIRS" 52 "fBodyAccJerk-std()-Z" "Frequency" "body" "Accelerometer" "jerk" "standard Deviation" "Z" -0.50771620575
"7247" 19 "WALKING_UPSTAIRS" 53 "fBodyGyro-mean()-X" "Frequency" "body" "Gyroscope" "nojerk" "mean" "X" -0.194485509535
"7248" 19 "WALKING_UPSTAIRS" 54 "fBodyGyro-mean()-Y" "Frequency" "body" "Gyroscope" "nojerk" "mean" "Y" -0.2254218170275
"7249" 19 "WALKING_UPSTAIRS" 55 "fBodyGyro-mean()-Z" "Frequency" "body" "Gyroscope" "nojerk" "mean" "Z" -0.06612935167
"7250" 19 "WALKING_UPSTAIRS" 56 "fBodyGyro-std()-X" "Frequency" "body" "Gyroscope" "nojerk" "standard Deviation" "X" -0.4775147465
"7251" 19 "WALKING_UPSTAIRS" 57 "fBodyGyro-std()-Y" "Frequency" "body" "Gyroscope" "nojerk" "standard Deviation" "Y" -0.149925160355
"7252" 19 "WALKING_UPSTAIRS" 58 "fBodyGyro-std()-Z" "Frequency" "body" "Gyroscope" "nojerk" "standard Deviation" "Z" -0.207498123525
